StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,electrons_know,electrons_accept,antibiotics_know,antibiotics_accept,continents_know,continents_accept,sex_know,sex_accept,lasers_know,lasers_accept,orbit_know,orbit_accept,diamonds_know,diamonds_accept,speed_know,speed_accept,salt_know,salt_accept,water_know,water_accept,electrons,electrons_confirm,antibiotics,antibiotics_confirm,continents,continents_confirm,sex,sex_confirm,lasers,lasers_confirm,orbit,orbit_confirm,diamonds,diamonds_confirm,speed,speed_confirm,salt,salt_confirm,water,water_confirm,Q1...60,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,BCTI_autism,BCTI_polio,BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,other_reason_agreement,reason_followup,Q1...84,education,comments,PROLIFIC_PID,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Covid-19 vaccination,Covid-19 vaccine opinions,Vaccine opinions 2,age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,duration_mins,id,BCTI_avg,CMQ_avg,avg_acceptance,avg_knowledge,avg_acceptance_initial
2024-04-22T21:57:20Z,2024-04-22T22:07:45Z,IP Address,75.182.252.237,100,624,True,2024-04-22 22:07:45,R_2UW16lszzj2UBGT,NA,NA,NA,NA,36.1219,-79.7777,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,8,NA,9,9,6,5,5,9,8,9,5,5,NA,NA,NA,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,5d697ea28572fc000126b779,6626c110e465c10140581d53,AWAITING REVIEW,Not Applicable,2024-04-22T19:57:15Z,2024-04-22T20:07:49Z,NA,2024-04-22T20:22:45Z,634,CR9UHRS6,5010,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),59,Female,Black,United States,United States,United States,English,No,Full-Time,female,10.416666666666666,174,7,100,1,0.8,1
2024-04-22T22:00:13Z,2024-04-22T22:09:04Z,IP Address,161.82.89.29,100,530,True,2024-04-22 22:09:04,R_2W3SfNIdqcmKJTb,NA,NA,NA,NA,36.5037,-87.2729,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,70,10,10,9,NA,9,9,7,8,6,7,5,5,8,6,3,1,1,NA,NA,NA,NA,2-year College Degree,NA,5cf3115e978d46001924e679,6626c1c41debd77a2877dc8f,AWAITING REVIEW,Not Applicable,2024-04-22T20:00:04Z,2024-04-22T20:09:08Z,NA,2024-04-22T20:22:46Z,544,CR9UHRS6,2345,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),35,Female,Black,United States,United States,United States,English,No,Full-Time,female,8.85,175,7,24,1,0.5,1
2024-04-22T22:04:06Z,2024-04-22T22:17:05Z,IP Address,70.94.41.82,100,778,True,2024-04-22 22:17:05,R_7GPu6VG7U4hyB3j,NA,NA,NA,NA,39.249,-94.4232,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,80,90,90,100,7,NA,5,7,7,3,3,7,5,8,5,1,NA,NA,NA,trust in scientists,NA,NA,NA,Some College,This was fun and educational. Thank you,5b94d8fe754b700001f05b72,6626c2aadeff5671a95d8b4b,AWAITING REVIEW,Not Applicable,2024-04-22T20:04:02Z,2024-04-22T20:17:09Z,NA,2024-04-22T20:23:01Z,787,CR9UHRS6,331,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),54,Female,White,United States Minor Outlying Islands,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,12.983333333333333,176,5.1,92,1,0.7,1
2024-04-22T22:09:59Z,2024-04-22T22:17:40Z,IP Address,50.159.10.164,100,460,True,2024-04-22 22:17:41,R_7usWKnkArxhZWzm,NA,NA,NA,NA,35.9854,-115.1193,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,70,80,100,8,NA,8,8,8,6,5,8,8,8,8,2,3,3,2,NA,NA,NA,NA,Some College,Great survey. I wish that you could tell the answers to these much debated questions.,615164c0f942f5f7e062196b,6626c4067840492027c941fc,AWAITING REVIEW,Not Applicable,2024-04-22T20:09:57Z,2024-04-22T20:17:42Z,NA,2024-04-22T20:23:03Z,466,CR9UHRS6,604,No,Against (I feel negatively about the vaccines),2 (DISAGREE),44,Female,White,United States,United States,United States,English,No,Part-Time,female,7.683333333333334,177,6.9,88,1,0.8,1
2024-04-22T22:12:31Z,2024-04-22T22:19:13Z,IP Address,73.11.84.147,100,401,True,2024-04-22 22:19:13,R_2EvK7ROOR8073qx,NA,NA,NA,NA,45.6652,-122.5215,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,No,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,I was incorrect on this.,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,9,1,9,5,9,6,5,NA,NA,NA,independent verification,NA,"Some of the questions I've done my own research on, others I can see with my own eyes.",NA,Some College,NA,631f3abc8826b6e7e8982648,6626c4a7f07488740a7c4a90,AWAITING REVIEW,Not Applicable,2024-04-22T20:12:29Z,2024-04-22T20:19:16Z,NA,2024-04-22T20:23:14Z,407,CR9UHRS6,2737,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),36,Female,Mixed,United States,United States,United States,English,Yes,Full-Time,female,6.7,178,6.7,100,1,0.7,0.9
2024-04-22T22:03:00Z,2024-04-22T22:22:51Z,IP Address,71.138.89.249,100,1191,True,2024-04-22 22:22:52,R_7YtxZG1gFglsKJa,NA,NA,NA,NA,29.0329,-95.4027,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,3,9,9,5,1,8,8,9,5,1,3,3,3,NA,NA,NA,NA,High School / GED,I accidentally submitted the survey without the code. I am now sending you the code manually. Not sure how this happened. Sorry.,5f0a7dec44c42c19a6c9f6d9,6626c0b19c1408def8b728d5,AWAITING REVIEW,Not Applicable,2024-04-22T19:55:29Z,2024-04-22T20:13:52Z,NA,2024-04-22T20:22:55Z,1104,NOCODE,4154,No,Against (I feel negatively about the vaccines),2 (DISAGREE),36,Female,White,United States,United States,United States,English,No,Full-Time,female,19.85,179,5.8,100,1,0.6,1
2024-04-22T22:30:57Z,2024-04-22T22:35:40Z,IP Address,166.199.114.37,100,282,True,2024-04-22 22:35:40,R_7ozLIzo0d7EY22m,NA,NA,NA,NA,39.9544,-75.1657,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,80,50,50,60,6,NA,1,6,6,6,1,2,3,6,6,4,3,3,2,NA,NA,NA,NA,Some College,NA,63a4af8f8b8722876fa88952,6626c8fa5e22955d76d491a9,AWAITING REVIEW,Not Applicable,2024-04-22T20:30:55Z,2024-04-22T20:35:43Z,NA,2024-04-22T20:36:44Z,288,CR9UHRS6,2896,No,Against (I feel negatively about the vaccines),2 (DISAGREE),62,Male,White,United States,United States,United States,English,No,Full-Time,male,4.716666666666667,180,4.1,60,1,1,1
2024-04-22T22:36:57Z,2024-04-22T22:40:48Z,IP Address,174.229.178.160,100,230,True,2024-04-22 22:40:48,R_49KHh01m6wfvsrf,NA,NA,NA,NA,44.9618,-93.2638,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,trust in scientists,NA,NA,NA,2-year College Degree,NA,65d6c06fdab6027eb01ed62c,6626ca5f4a12558824baaf1d,AWAITING REVIEW,Not Applicable,2024-04-22T20:36:53Z,2024-04-22T20:40:49Z,NA,2024-04-22T20:41:37Z,237,CR9UHRS6,283,No,Against (I feel negatively about the vaccines),2 (DISAGREE),33,Female,White,United States,United States,United States,English,No,Full-Time,female,3.85,181,NA,NA,1,0.7,1
2024-04-22T22:39:00Z,2024-04-22T22:49:05Z,IP Address,174.236.97.15,100,605,True,2024-04-22 22:49:06,R_18SnrccXgVTFlf3,NA,NA,NA,NA,34.1147,-117.3845,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,60,60,100,5,NA,9,9,9,7,7,9,5,7,5,1,NA,NA,NA,other,I agree because the explaination makes sense,NA,NA,2-year College Degree,NA,615993153e17441c2e8d6c92,6626ca48b115f388b977df00,AWAITING REVIEW,Not Applicable,2024-04-22T20:36:33Z,2024-04-22T20:49:19Z,NA,2024-04-22T20:50:05Z,766,CR9UHRS6,533,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),39,Female,White,United States,United States,United States,English,Yes,Full-Time,female,10.083333333333334,182,6.8,84,1,0.6,1
2024-04-22T22:46:51Z,2024-04-22T22:51:31Z,IP Address,107.115.153.64,100,279,True,2024-04-22 22:51:31,R_7sYZ5W4dRWMKW8l,NA,NA,NA,NA,29.9317,-90.1026,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,90,90,100,100,9,NA,5,6,6,6,2,6,6,6,5,3,4,4,3,NA,NA,NA,NA,Some College,NA,5a6c248d3fb6420001c302fb,6626cc8f0dc457cabfb2c6b5,AWAITING REVIEW,Not Applicable,2024-04-22T20:46:42Z,2024-04-22T20:51:37Z,NA,2024-04-22T20:52:27Z,295,CR9UHRS6,699,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.666666666666667,183,5.1,96,1,1,1
2024-04-22T22:48:12Z,2024-04-22T22:53:40Z,IP Address,172.59.33.46,100,327,True,2024-04-22 22:53:41,R_7WvVg95ogehVNhn,NA,NA,NA,NA,39.9758,-83.12,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,70,30,100,9,NA,1,1,7,1,1,1,5,1,5,1,3,3,3,NA,NA,NA,NA,Master's Degree,NA,65d7a6c069ba15054c1615e8,6626cd0294b06eae89811305,AWAITING REVIEW,Not Applicable,2024-04-22T20:48:09Z,2024-04-22T20:53:42Z,NA,2024-04-22T20:54:34Z,334,CR9UHRS6,236,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,5.466666666666667,184,2.4,80,1,0.9,1
2024-04-22T23:03:34Z,2024-04-22T23:09:30Z,IP Address,97.131.21.239,100,356,True,2024-04-22 23:09:31,R_10eIl09F9rIUxDj,NA,NA,NA,NA,33.9959,-117.3722,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,7,9,9,3,9,7,5,9,5,NA,NA,NA,independent verification,NA,most of the questions i already knew the answer to because i researched it a long time ago,NA,High School / GED,NA,64045adff6fa742a6d7f4409,6626d09c81a802f3d7f4fd32,AWAITING REVIEW,Not Applicable,2024-04-22T21:03:31Z,2024-04-22T21:09:32Z,NA,2024-04-22T21:10:59Z,362,CR9UHRS6,1252,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),52,Female,White,Germany,United States,United States,English,No,Part-Time,female,5.933333333333334,185,6.8,100,1,1,1
2024-04-22T22:53:33Z,2024-04-22T23:15:35Z,IP Address,76.177.1.70,100,1321,True,2024-04-22 23:15:35,R_7eLFatpwgdV9VHV,NA,NA,NA,NA,37.7548,-84.2985,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,independent verification,NA,"The information presented is basic knowledge we learn throughout ours lives. Light travels faster than sound. The fathers genes decide whether ba baby will be male or female. Diamonds are formed from carbon. Calcium carbonate is not sodium chloride. It takes the earth 365.2ish to orbit our sun. Yes, water is 2 hydrogen, 1 oxygen. And and electron is much smaller than an atom. All things we learn in school. Oh and lasers use light waves not sound waves.",NA,High School / GED,Thank you.,60c029faa1d9b671a584f3ca,6626cdf92af0b5407c5fc22f,AWAITING REVIEW,Not Applicable,2024-04-22T20:53:09Z,2024-04-22T21:15:42Z,NA,2024-04-22T21:15:56Z,1353,CR9UHRS6,1715,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),45,Female,White,United States,United States,United States,English,No,Part-Time,female,22.033333333333335,186,NA,NA,1,1,1
2024-04-22T23:06:13Z,2024-04-22T23:15:58Z,IP Address,47.144.39.161,100,585,True,2024-04-22 23:15:59,R_3pMykvLulrCTjQl,NA,NA,NA,NA,34.2268,-119.0488,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,independent verification,NA,"For light traveling faster then sound it's obviously verifiable because you see lightning before you hear thunder, lasers are visible so obviously they are made of light not sound, the definition of water is H2O so if something isn't H2O then it isn't water.  The vast majority of the questions were extremely common sense if you think about them for any amount of time.",NA,Some College,No problems.,6074b929f753216d88c77e88,6626d14173a334edfeb61292,AWAITING REVIEW,Not Applicable,2024-04-22T21:06:11Z,2024-04-22T21:16:05Z,NA,2024-04-22T21:16:15Z,594,CR9UHRS6,4049,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),32,Male,White,United States,United States,United States,English,Yes,Full-Time,male,9.75,187,NA,NA,1,0.9,1
2024-04-22T23:09:56Z,2024-04-22T23:16:21Z,IP Address,24.20.38.185,100,385,True,2024-04-22 23:16:21,R_3PREmmiJ3N2nY7u,NA,NA,NA,NA,45.3993,-122.6079,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,40,70,100,7,NA,7,9,7,6,2,9,5,6,6,1,NA,NA,NA,other,"I don't trust scientists, but those are the current established 'facts'. Which, on the mundane side of things, are likely true.",NA,NA,Some College,NA,5d100e740277ff00152f7562,6626d21e818271bfaf91330e,AWAITING REVIEW,Not Applicable,2024-04-22T21:09:53Z,2024-04-22T21:16:23Z,NA,2024-04-22T21:16:37Z,390,CR9UHRS6,6060,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),47,Female,White,United States,United States,United States,English,No,Full-Time,female,6.416666666666667,188,5.8,82,1,0.9,1
2024-04-22T22:57:46Z,2024-04-22T23:24:04Z,IP Address,107.203.63.228,100,1578,True,2024-04-22 23:24:05,R_7qeJmRE62tIKQiC,NA,NA,NA,NA,36.0055,-96.1096,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,50,80,9,NA,7,9,9,3,1,1,5,5,1,1,NA,NA,NA,other,I take nothing that anyone tells me at face value. Lots of studying and verifying accuracy of the things that I was taught my entire life.,NA,NA,Less than High School,No,609e28fc803b1238af34d1c4,6626cf4091a9a06559aa31a9,AWAITING REVIEW,Not Applicable,2024-04-22T20:57:43Z,2024-04-22T21:24:06Z,NA,2024-04-22T21:24:17Z,1584,CR9UHRS6,3087,No,Against (I feel negatively about the vaccines),2 (DISAGREE),45,Male,White,United States,United States,United States,English,No,Full-Time,male,26.3,189,4.2,86,1,1,1
2024-04-22T23:19:22Z,2024-04-22T23:32:30Z,IP Address,98.1.75.29,100,787,True,2024-04-22 23:32:30,R_3QSGC1OGtU9F86r,NA,NA,NA,NA,43.093,-78.9635,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,70,50,70,7,NA,5,8,8,5,1,7,8,1,7,5,NA,NA,NA,trust in scientists,NA,NA,NA,2-year College Degree,"Yes, we only know what we are told by people who d USUALLY have an agenda.   We don't know the truth only what we have been led to believe.   We can only trust God Almighty and His Word and pray for discernment and wisdom. No I don't believe we evolved from apes. No I don't believe everything came into existence by two inanimate objects crashing together.",5fe2bc6c9177396d90ae7f54,6626d450f81a8f6a5014dbcd,AWAITING REVIEW,Not Applicable,2024-04-22T21:19:20Z,2024-04-22T21:32:32Z,NA,2024-04-22T21:33:28Z,792,CR9UHRS6,365,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),58,Female,White,United States,United States,United States,English,No,Full-Time,female,13.133333333333333,190,5.5,72,1,1,1
2024-04-22T23:26:04Z,2024-04-22T23:40:00Z,IP Address,174.215.245.178,100,836,True,2024-04-22 23:40:00,R_3KI3EWyZ6OZGjWr,NA,NA,NA,NA,41.212,-96.1101,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,No,TRUE,No,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,"I could be wrong, but I thought they killed viruses as well.",Yes,I do not believe without a doubt the earth has been around for millions of years.,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,independent verification,NA,I either realized I was wrong or it sounded logical in my mind.,NA,Some College,NA,65fae9bae19fdac21d3149df,6626d5dc040d9c5c8e0faed2,AWAITING REVIEW,Not Applicable,2024-04-22T21:25:57Z,2024-04-22T21:40:03Z,NA,2024-04-22T21:40:04Z,847,CR9UHRS6,42,No,Against (I feel negatively about the vaccines),2 (DISAGREE),34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,13.933333333333334,191,NA,NA,0.9,0.6,0.8
2024-04-22T23:35:52Z,2024-04-22T23:43:06Z,IP Address,172.58.89.39,100,433,True,2024-04-22 23:43:07,R_1rOzj2dxaL0vBbr,NA,NA,NA,NA,37.7771,-122.406,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,8,9,9,1,9,5,5,9,1,3,3,2,NA,NA,NA,NA,3- or 4-year College Degree,NA,5715699a30185b0008b40009,6626d833f44a8139e1f405c4,AWAITING REVIEW,Not Applicable,2024-04-22T21:35:50Z,2024-04-22T21:43:10Z,NA,2024-04-22T21:45:26Z,440,CR9UHRS6,801,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),29,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking),male,7.233333333333333,192,6.1,100,1,0.7,1
2024-04-22T23:41:22Z,2024-04-22T23:48:53Z,IP Address,71.49.143.219,100,451,True,2024-04-22 23:48:54,R_62KlBGDUd8YrpwS,NA,NA,NA,NA,36.0088,-115.2178,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,trust in scientists,NA,NA,NA,3- or 4-year College Degree,n/a,5ca419ef2fd4860001a501db,6626d97c73a334edfeb6143e,AWAITING REVIEW,Not Applicable,2024-04-22T21:41:20Z,2024-04-22T21:48:55Z,NA,2024-04-22T21:48:56Z,455,CR9UHRS6,1884,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),41,Male,White,United States,United States,United States,English,No,Full-Time,male,7.516666666666667,193,NA,NA,1,0.8,1
2024-04-23T00:10:09Z,2024-04-23T00:12:57Z,IP Address,136.54.103.186,100,167,True,2024-04-23 00:12:58,R_18VEAvZlE7mx2iB,NA,NA,NA,NA,35.8964,-78.7115,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,50,100,100,9,NA,7,2,3,9,1,9,9,2,7,2,3,3,2,NA,NA,NA,NA,3- or 4-year College Degree,NA,5befb6e27c387400016983bf,6626ddf5a4514cc6dfb32344,AWAITING REVIEW,Not Applicable,2024-04-22T22:10:07Z,2024-04-22T22:12:59Z,NA,2024-04-22T22:15:10Z,173,CR9UHRS6,6015,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),37,Male,White,United States,United States,United States,English,No,Full-Time,male,2.8,194,5.1,90,1,0.9,1
2024-04-23T00:07:11Z,2024-04-23T00:19:16Z,IP Address,174.215.247.101,100,725,True,2024-04-23 00:19:17,R_1FVSX08S2mh79bb,NA,NA,NA,NA,41.2341,-96.169,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,7,9,9,7,5,9,9,9,9,5,NA,NA,NA,other,"I mostly agree with the consensus because I don't have the equipment to independently test it myself and I also know scientists have proven those who don't have the so called equipment to know what they know. We can only observe what we observe at the moment, but there's more to what the scientists are observing and theorizing.",NA,NA,3- or 4-year College Degree,NA,65cb7e39ae4fbe7e0e7f1a17,6626df84ea9911ca3344505f,AWAITING REVIEW,Not Applicable,2024-04-22T22:07:08Z,2024-04-22T22:19:19Z,NA,2024-04-22T22:19:20Z,732,CR9UHRS6,498,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),41,Female,Asian,Cambodia,United States,United States,Khmer,No,Other,female,12.083333333333334,195,7.8,100,1,0.6,1
