Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
288,"HK Kim, J Ahn, L Atkinson…","Effects of COVID-19 misinformation on information seeking, avoidance, and processing: A multicountry comparative study",2020,"Science …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1075547020959670","https://scholar.google.com/scholar?cites=4588225729949378266&as_sdt=2005&sciodt=0,5&hl=en",802,"2024-03-22 09:49:39","","10.1177/1075547020959670","","",,,,,288,72.00,72,4,4,"… that misinformation exposure … misinformation during a global pandemic and addresses possible cultural and situational differences in how people interpret and respond to misinformation…","https://journals.sagepub.com/doi/full/10.1177/1075547020959670","https://scholar.google.com/scholar?q=related:2qbw7v2mrD8J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
180,"C Unkelbach, A Koch, RR Silva…","Truth by repetition: Explanations and implications",2019,"Current directions in …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0963721419827854","https://scholar.google.com/scholar?cites=14030521035637826603&as_sdt=2005&sciodt=0,5&hl=en",803,"2024-03-22 09:49:39","","10.1177/0963721419827854","","",,,,,180,36.00,45,4,5,"… In a world of “alternative facts” and “fake news,” it is paramount to understand the … thereby add supporting coherent references for existing belief networks, which makes them difficult to …","","https://scholar.google.com/scholar?q=related:K6TWhotstsIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"JA Langdon, G Pennycook, Z Ren…","Managing Misinformation: Belief and Beyond",2021,"Academy of …","journals.aom.org","https://journals.aom.org/doi/abs/10.5465/AMBPP.2021.15628symposium","",804,"2024-03-22 09:49:39","","10.5465/AMBPP.2021.15628symposium","","",,,,,0,0.00,0,4,3,"… Next, Bella Ren takes us beyond belief, showing how social … the role of belief in spreading misinformation might be more … and influence of misinformation and what interventions can …","","https://scholar.google.com/scholar?q=related:4MfcHEWjCKcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
11,"A Guess, B Lyons, JM Montgomery, B Nyhan…","Fake news, Facebook ads, and misperceptions",2019,"Democracy …","sites.dartmouth.edu","https://sites.dartmouth.edu/nyhan/files/2021/03/fake-news-2018.pdf","https://scholar.google.com/scholar?cites=506868671325570473&as_sdt=2005&sciodt=0,5&hl=en",805,"2024-03-22 09:49:39","PDF","","","",,,,,11,2.20,2,5,5,"… Specifically, we examined belief that “international financier and philanthropist George Soros has helped to support the caravan of more than 7,000 Central American migrants that is …","https://sites.dartmouth.edu/nyhan/files/2021/03/fake-news-2018.pdf","https://scholar.google.com/scholar?q=related:qYUi_l7CCAcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
5,"J Agley, Y Xiao","Existence of differential belief profiles of COVID-19 narratives: The role of trust in science",2020,"","europepmc.org","https://europepmc.org/article/ppr/ppr177358","https://scholar.google.com/scholar?cites=15012766878802758258&as_sdt=2005&sciodt=0,5&hl=en",806,"2024-03-22 09:49:39","","","","",,,,,5,1.25,3,2,4,"… in the zoonotic narrative, but rather by concomitant belief or disbelief in additional narratives… attenuate belief in misinformation. However, prophylaxis of COVID-19 misinformation might …","","https://scholar.google.com/scholar?q=related:csrJau8PWNAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"S Altay, RK Nielsen, R Fletcher","News Can Help: The Impact of News Media and Digital Platform Use on Awareness of and Belief in COVID-19 Misinformation",,"osf.io","","https://osf.io/7tm3s/download","",807,"2024-03-22 09:49:39","PDF","","","",,,,,0,0.00,0,3,,"… and digital platform use and misinformation, we analyze the effect of news use on gaining awareness of and acquiring belief in false claims about COVID-19 in Brazil, India and the UK. …","https://osf.io/7tm3s/download","https://scholar.google.com/scholar?q=related:LRQ1y-T1cJkJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
20,"L Chen, K Unsworth","Cognitive complexity increases climate change belief",2019,"Journal of Environmental Psychology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0272494419300192","https://scholar.google.com/scholar?cites=14504970474491479795&as_sdt=2005&sciodt=0,5&hl=en",808,"2024-03-22 09:49:39","HTML","","","",,,,,20,4.00,10,2,5,"… Two-sided, refutational arguments about climate change belief present the conflicting messages (ie, both misinformation and fact) about the existence of anthropogenic climate change. …","https://www.sciencedirect.com/science/article/pii/S0272494419300192","https://scholar.google.com/scholar?q=related:8waYwcsBTMkJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"S Suntwal, S Brown","Text Versus Paratext: Understanding Individuals' Accuracy in Assessing Online Information",2023,"","scholarspace.manoa.hawaii.edu","https://scholarspace.manoa.hawaii.edu/items/9b8aa9da-c2d8-41aa-abe7-1113dd1986fd","",809,"2024-03-22 09:49:39","","","","",,,,,0,0.00,0,2,1,"… The participants were presented with the headline (control), main text, graphs/images, and sharing statistics of true and fake news stories and asked to evaluate the story's accuracy …","https://scholarspace.manoa.hawaii.edu/bitstreams/1e2e038e-0792-40d7-b81d-2ee0d8619e68/download","https://scholar.google.com/scholar?q=related:UzMXzpsm_ecJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
12,"V Danry, P Pataranutaporn, Y Mao…","Don't just tell me, ask me: Ai systems that intelligently frame explanations as questions improve human logical discernment accuracy over causal ai explanations",2023,"Proceedings of the 2023 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3544548.3580672","https://scholar.google.com/scholar?cites=15804804480594770995&as_sdt=2005&sciodt=0,5&hl=en",810,"2024-03-22 09:49:39","","10.1145/3544548.3580672","","",,,,,12,12.00,3,4,1,"… This suggests that fact-checking in itself is not an efective solution to the problem of misinformation. An alternative approach is to improve human reasoning so that people are better …","https://dl.acm.org/doi/pdf/10.1145/3544548.3580672","https://scholar.google.com/scholar?q=related:M3xaCvDxVdsJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"D Mehta, M Patel, A Dangi, N Patwa…","Exploring the Efficacy of Natural Language Processing and Supervised Learning in the Classification of Fake News Articles",2024,"Advances of Robotic …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4721587","",811,"2024-03-22 09:49:39","","","","",,,,,0,0.00,0,5,1,"… dataset of fake news articles to evaluate the performance of our model in terms of accuracy, … approach achieved high accuracy and robustness in the classification of fake news articles. …","","https://scholar.google.com/scholar?q=related:qxk5_RvPLvgJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1,"M Bronstein, G Pennycook, A Bear, T Cannon…","T84. DO SIMILAR COGNITIVE MECHANISMS ENCOURAGE DELUSION-LIKE IDEATION AND BELIEF IN FAKE NEWS?",2018,"Schizophrenia …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5888711/","https://scholar.google.com/scholar?cites=1290668646195570114&as_sdt=2005&sciodt=0,5&hl=en",812,"2024-03-22 09:49:39","","","","",,,,,1,0.17,0,5,6,"… , belief in clairvoyance). In a series of studies, we sought to determine whether belief in a particular type of disinformation (fake news) … also more prone to believing fake news. We then …","https://scholar.google.com/scholar?output=instlink&q=info:wqU4o0tg6REJ:scholar.google.com/&hl=en&as_sdt=0,5&scillfp=17690449670862071113&oi=lle","https://scholar.google.com/scholar?q=related:wqU4o0tg6REJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
163,"RA Monteiro, RLS Santos, TAS Pardo…","Contributions to the study of fake news in portuguese: New corpus and automatic detection results",2018,"… Processing of the …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-99722-3_33","https://scholar.google.com/scholar?cites=9016228641897546263&as_sdt=2005&sciodt=0,5&hl=en",813,"2024-03-22 09:49:39","","10.1007/978-3-319-99722-3_33","","",,,,,163,27.17,41,4,6,"… Fake news are a problem of our time. They may influence a … Although they have always existed, the volume of fake news … and corporations, as fake news may include defamation of …","https://www.researchgate.net/profile/Roney-Santos/publication/309779032_An_experimental_study_based_on_Fuzzy_Systems_and_Artificial_Neural_Networks_to_estimate_the_importance_of_reviews_about_product_and_services/links/5c0a91fd92851c39ebda2bfd/An-experimental-study-based-on-Fuzzy-Systems-and-Artificial-Neural-Networks-to-estimate-the-importance-of-reviews-about-product-and-services.pdf","https://scholar.google.com/scholar?q=related:F4IBBi4UIH0J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"S Ahmed, Y Wang, AWT Bee","Adjusting news accuracy perceptions after deepfakes exposure: Evidence from a non-Western context",2023,"Telematics and Informatics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0736585323001119","",814,"2024-03-22 09:49:39","HTML","","","",,,,,0,0.00,0,3,1,"… The results suggest that participants in the deepfake video condition were primed by the disinformation and lowered their initial higher perceived accuracy of the true news story. …","https://www.sciencedirect.com/science/article/pii/S0736585323001119","https://scholar.google.com/scholar?q=related:bi5Tth_AN0AJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"V Mikuličiūtė, V Jurkuvėnas, V Ivleva, A Kairys…","Framing of Information, Psychological Distance, and Belief in Health Related Information under Time Pressure in Older Adults",2023,"European Integration …","eis.ktu.lt","https://www.eis.ktu.lt/index.php/EIS/article/view/32476","",815,"2024-03-22 09:49:39","","","","",,,,,0,0.00,0,5,1,"… which effect belief in it, besides older people are underrepresented in these studies. Belief in fake news is especially dangerous for older people, not only because fake news usually …","https://www.eis.ktu.lt/index.php/EIS/article/download/32476/16022","https://scholar.google.com/scholar?q=related:fl3Gg7hZgGIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
88,"Y Cheng, ZF Chen","The influence of presumed fake news influence: Examining public support for corporate corrective response, media literacy interventions, and governmental regulation",2021,"What IS News?","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781003176831-6/influence-presumed-fake-news-influence-examining-public-support-corporate-corrective-response-media-literacy-interventions-governmental-regulation-yang-cheng-zifei-fay-chen","https://scholar.google.com/scholar?cites=3436285296332697680&as_sdt=2005&sciodt=0,5&hl=en",816,"2024-03-22 09:49:39","","10.4324/9781003176831-6","","",,,,,88,29.33,44,2,3,"… In this study, self-efficacy is specifically defined and operationalized as one’s belief in their capabilities to evaluate fake news on social media. Self-efficacy is an important factor for …","https://www.academia.edu/download/63162189/The_Influence_of_Presumed_Fake_News_Influence-Cheng___Chen_202020200501-13979-1gvmvet.pdf","https://scholar.google.com/scholar?q=related:UPDOUkUjsC8J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
7,"ER Spearing, KA Wade","Providing eyewitness confidence judgments during versus after eyewitness interviews does not affect the confidence–accuracy relationship.",2022,"Journal of Applied Research in Memory …","psycnet.apa.org","https://psycnet.apa.org/journals/mac/11/1/54/","https://scholar.google.com/scholar?cites=13685741937313306972&as_sdt=2005&sciodt=0,5&hl=en",817,"2024-03-22 09:49:39","","","","",,,,,7,3.50,4,2,2,"… –accuracy relationship, and the confidence–accuracy relationship … to misinformation, however, the confidence–accuracy … highly over-confident in the accuracy of their memories. These …","https://wrap.warwick.ac.uk/151661/7/WRAP-providing-eyewitness-confidence-judgments-interviews-confidence-accuracy-relationship-Wade-2021.pdf","https://scholar.google.com/scholar?q=related:XNk5JciF7b0J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1,"SK CH, G Divya","Accuracy measure for identification of fake blog articles in social website using random forest over Naive Bayesian classifier",2022,"ECS Transactions","iopscience.iop.org","https://iopscience.iop.org/article/10.1149/10701.12863ecst/meta","https://scholar.google.com/scholar?cites=3604301356497558569&as_sdt=2005&sciodt=0,5&hl=en",818,"2024-03-22 09:49:39","","10.1149/10701.12863ecst","","",,,,,1,0.50,1,2,2,"… fake news detection. The aim of the study is to improve the accuracy rate of identification of fake news … used to detect fake news and appears to be better accuracy than Naive Bayesian …","","https://scholar.google.com/scholar?q=related:Kdx-wfwMBTIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
