StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,education,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,TRUST_SCI_open,competence_intelligent,integrity_ethical,benevolence_improve,TRUST_SCI_trans,competence_qualified,integrity_sincere,benevolence_otherinterest,TRUST_SCI_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,benevolence,competence,integrity,influence_policy,influence_lifestyle,trust_composite,income,income_log,id
2023-03-06 16:09:26,2023-03-06 16:22:50,0,100,803,1,2023-03-06 16:22:50,R_ey82Lp2CJ2JFtap,anonymous,FR,1,0,NA,67,4,213,2,2,2,1,1,2,2,1,2,2,3,1,3,1,NA,Le fait qu'il s'exprime clairement pour expliquer sa découverte scientifique,3,6,1,3,3,2,1,2,3,1,4,2,2,3,3,4,3,4,4,4,3,3,3,4,3,3,3,4,3,2,2,3,3,3,3,3,3,1,3,5,1,1,3,3,1,6,5,5,1,2,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,4,1,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,3200,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,4,2,3,3,3,3,3,3,2,4,4,2,2,2,3,3,3,4,4,3,8,237123008148700,213,1,2.6666666666666665,4,3,2.6,2,3.3333333333333335,3200,8.070906088787819,1680
2023-03-06 16:05:05,2023-03-06 16:29:53,0,100,1488,1,2023-03-06 16:29:54,R_1hMASm6Jm62s8r1,anonymous,FR,1,0,NA,63,4,213,4,2,4,1,3,3,3,1,1,3,3,1,1,1,"Les entreprises pharmaceutiques . la recherche médicale pour les maladies qui ne sont pas rares, ni orphelines sinon assureraient les recherches sur ces derniers points le climat parce que l'urgence est là, mais aurait pu intervenir plus tôt les militaires pour renforcer les défenses",NA,3,4,1,5,4,5,4,3,3,2,4,4,4,5,4,5,3,5,5,4,4,3,3,4,4,4,3,4,3,4,3,4,4,3,2,4,4,4,3,3,4,4,4,4,1,6,5,4,4,4,4,3,2,4,3,3,2,4,2,4,2,4,4,2,2,4,3,2,2,3,1,3,4,2,4,2,2,3,4,3,4,3,3,29000,99,99,1,1,4,4,4,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,4,5,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123007746177,213,1,3.6666666666666665,4,3.6666666666666665,4,4,3.8333333333333335,29000,10.275051108968611,1681
2023-02-27 16:11:14,2023-02-27 16:30:28,0,95,1153,0,2023-03-06 16:30:30,R_1QfKCzsEC4VzjhU,anonymous,FR,1,1,NA,37,4,213,3,3,2,1,2,1,2,1,1,3,3,1,2,1,NA,NA,2,6,6,5,5,4,4,2,2,1,2,3,1,3,1,5,5,5,5,4,4,4,3,4,4,4,3,4,4,4,4,5,5,5,5,4,3,2,1,1,5,5,3,1,1,10,8,10,3,3,5,5,2,5,4,3,5,5,1,1,1,5,2,1,1,5,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,15000,99,99,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,7,4,4,4,4,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008200756,213,1,4,4,4,2.6,5,4,15000,9.615805480084347,1682
2023-03-06 16:15:24,2023-03-06 16:32:34,0,100,1030,1,2023-03-06 16:32:34,R_28MONiNbZCJznwl,anonymous,FR,1,0,NA,69,4,213,1,5,1,1,5,1,1,1,1,1,5,1,1,3,NA,"de ne pas avoir la langue de bois, surtout d arreter de donner des informations sans en avoir la certitude malheureusement c est souvent le cas...il y avait plus de medecins et specialistes a la télé qui se contredisaient et cela n est pas bien pour les personnes ne connaissant pas la science... je fais parti de celles qui ont une formation scientifique d ou ma rage des betises a la télé",1,4,5,5,5,5,1,3,1,1,5,1,1,1,1,5,5,5,5,3,2,1,2,3,3,2,2,3,3,3,3,3,3,5,5,5,5,3,1,1,5,5,5,5,1,8,10,8,1,1,5,5,1,5,5,1,5,5,1,1,1,5,1,1,1,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,1500,99,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,3,3,3,3,1,1,1,5,5,5,1,1,1,1,1,5,5,5,9,237718973722778,213,1,2,3,2.6666666666666665,1.8,5,2.5,1500,7.313220387090301,1683
2023-03-06 16:19:16,2023-03-06 16:37:12,0,100,1076,1,2023-03-06 16:37:13,R_0olprZhkmurivK1,anonymous,FR,1,1,NA,70,1,213,3,2,2,2,3,2,3,1,1,1,1,1,1,1,Pour moi .c’est l’être humain qui en bénéficie  le plus grâce à la découverte de nouveaux traitements médicaux,NA,4,4,1,4,4,5,2,3,3,2,2,4,4,2,5,4,5,5,3,4,4,4,3,4,4,4,2,5,4,4,3,4,5,2,4,2,4,3,2,3,2,3,4,3,1,9,1,9,1,5,4,2,3,1,2,1,2,3,3,3,2,2,3,1,1,2,3,3,4,4,1,5,4,5,5,5,5,5,4,5,5,5,5,30000,99,3,2,2,4,4,3,3,2,2,4,3,3,3,3,4,3,4,2,1,2,2,7,4,6,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971654168,213,1,4,4.333333333333333,4,4,4,4.166666666666667,30000,10.308952660644293,1684
2023-03-06 15:40:00,2023-03-06 16:37:44,0,100,3464,1,2023-03-06 16:37:45,R_25RYnjqWE81i2XU,anonymous,FR,1,1,NA,43,4,213,1,3,3,1,1,1,1,1,1,1,2,1,1,1,NA,les preuves,3,4,1,4,4,2,2,3,3,2,3,2,1,3,2,3,4,3,3,3,3,2,2,4,3,3,2,3,3,2,2,4,2,4,2,3,3,2,4,1,3,4,3,2,1,7,5,8,1,3,4,3,2,3,2,3,3,4,3,2,2,3,2,2,2,3,2,1,2,3,1,3,5,4,2,2,5,3,5,4,3,3,5,45000,99,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,2,2,1,7,4,1,4,1,1,4,4,4,2,4,3,3,3,3,4,4,3,4,3,5,237718971344110,213,1,2.3333333333333335,3.3333333333333335,3,2.4,4,2.8333333333333335,45000,10.714417768752456,1685
2023-03-06 16:33:58,2023-03-06 16:40:06,0,100,367,1,2023-03-06 16:40:06,R_1Q3nFSvH7Tf6tJJ,anonymous,FR,1,1,NA,31,4,213,7,6,6,7,6,6,6,6,5,5,6,5,5,5,NA,SA SCIENCE,4,6,3,4,4,4,5,5,4,4,4,4,5,4,4,5,4,4,5,4,5,4,4,4,5,4,3,4,4,5,4,4,5,5,4,4,4,4,4,5,5,4,4,4,1,10,9,9,9,4,2,3,4,4,2,2,2,5,3,4,4,5,5,4,4,4,3,3,3,2,2,5,4,4,4,4,4,4,3,3,3,3,4,150000,3,2,4,2,5,5,4,4,4,4,4,4,3,4,3,4,5,4,4,5,4,4,5,6,7,6,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975312023,213,1,4.333333333333333,4,4.666666666666667,4.2,4,4.166666666666667,150000,11.918390573078392,1686
2023-03-06 16:37:48,2023-03-06 16:43:11,0,100,322,1,2023-03-06 16:43:11,R_DcwHOXQQhDH5JER,anonymous,FR,1,0,NA,56,3,213,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Euh,NA,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,29990,99,99,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975268864,213,1,3,3,3,3,3,3,29990,10.308619271743055,1687
2023-03-06 16:27:19,2023-03-06 16:44:17,0,100,1017,1,2023-03-06 16:44:18,R_r09FaqDfE5SgQVz,anonymous,FR,1,1,NA,59,3,213,1,4,1,1,1,1,1,1,1,1,1,1,1,1,Aucune Idée ...,NA,3,4,1,5,4,3,4,4,2,2,4,1,4,1,1,4,5,5,4,3,3,3,3,3,3,3,3,4,3,2,2,4,3,4,3,3,4,3,4,5,3,3,4,4,1,5,8,5,2,3,4,1,3,1,2,2,1,1,4,2,2,4,2,2,1,4,1,3,3,3,2,4,4,2,4,4,4,4,4,2,4,4,4,19000,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,2,6,6,5,2,1,1,1,1,4,2,2,4,4,4,2,2,2,2,4,4,4,2,8,237718974240847,213,1,2.6666666666666665,3.3333333333333335,3,2.4,4,3,19000,9.852194258148577,1688
2023-03-06 16:37:08,2023-03-06 16:47:14,0,100,606,1,2023-03-06 16:47:15,R_vwVEFQl0aBXfQYh,anonymous,FR,1,1,NA,55,3,213,1,2,1,1,2,1,1,1,1,1,3,1,1,1,NA,pas grand chose,2,6,1,5,3,3,2,5,3,3,1,1,3,1,3,3,4,3,3,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,1,3,5,5,3,3,3,3,1,5,5,5,1,1,3,4,2,5,3,5,5,5,2,1,1,5,2,1,1,5,1,3,2,3,4,4,4,3,5,3,4,5,5,5,5,5,5,1500,99,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,2,4,1,3,4,4,4,4,4,1,2,1,5,5,5,1,1,1,1,1,1,5,1,3,237718975279287,213,1,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.4,3,1.6666666666666667,1500,7.313220387090301,1689
2023-03-06 16:23:59,2023-03-06 16:57:33,0,100,2013,1,2023-03-06 16:57:34,R_9ZuD9XjdXjpRmGR,anonymous,FR,1,0,NA,49,3,213,1,4,3,5,4,3,5,3,2,2,2,3,4,3,la recherche médicale,NA,3,4,1,5,4,4,4,4,4,2,3,4,3,4,3,4,3,4,4,4,4,4,3,5,4,5,4,5,4,4,3,4,4,2,1,1,4,3,2,3,4,4,3,4,1,9,5,9,2,4,3,2,2,3,3,1,1,2,1,3,3,3,4,3,3,2,2,3,3,3,2,3,4,3,4,2,4,3,4,4,4,3,4,2300,99,99,3,1,3,4,3,4,3,2,3,3,3,2,2,2,3,4,2,4,2,2,1,2,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975279291,213,1,4.333333333333333,4.666666666666667,4,3.4,4,4.5,2300,7.7406644019172415,1690
2023-03-06 16:52:37,2023-03-06 17:06:00,0,100,802,1,2023-03-06 17:06:01,R_2VEZiEff0bUsxFX,anonymous,FR,1,0,NA,51,4,213,1,2,2,1,1,1,2,1,1,1,2,1,1,1,NA,le fait qu'il écrive des publications dans des journaux spécialisés ou qu'il reçoive un prix nobel,3,1,3,5,5,4,2,3,3,1,2,3,3,3,3,4,4,4,4,4,3,4,3,4,3,4,3,4,3,3,2,4,4,3,2,3,4,2,4,4,2,3,3,3,1,8,5,7,3,3,5,3,1,4,3,1,3,5,1,1,1,3,2,1,1,2,2,3,3,3,2,3,5,5,5,3,5,5,5,5,5,5,5,30000,99,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,1,2,7,4,3,1,2,2,1,2,2,3,4,4,4,1,1,2,3,3,4,4,4,4,237718972762117,213,1,3.6666666666666665,4,3,3.2,3,3.8333333333333335,30000,10.308952660644293,1691
2023-03-06 16:54:02,2023-03-06 17:08:47,0,100,885,1,2023-03-06 17:08:48,R_1OuJhFeC66CTHVM,anonymous,FR,1,1,NA,54,3,213,1,5,1,1,4,6,3,1,1,2,3,1,1,1,"nous au quotidien, elle nous sert tout les jours",NA,3,2,5,5,5,4,2,4,4,4,3,2,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,3,4,3,3,2,3,3,2,2,4,3,4,2,3,1,4,4,8,2,3,3,4,3,3,3,3,3,4,1,3,2,2,2,2,2,2,3,3,2,3,3,4,4,4,3,3,4,4,4,4,4,4,4,1200,99,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,3,5,2,3,2,1,1,2,3,3,3,4,4,4,2,2,3,4,3,3,4,4,7,237718975281371,213,1,3.6666666666666665,4,3,3,4,3.8333333333333335,1200,7.090076835776092,1692
2023-03-06 16:50:51,2023-03-06 17:10:17,0,100,1166,1,2023-03-06 17:10:17,R_30lcDixo4MVK6mH,anonymous,FR,1,0,NA,54,3,213,2,4,4,1,4,1,2,1,2,2,3,1,1,1,NA,que ces travaux soit prouvés fiables,3,6,1,5,5,3,3,5,4,3,3,4,4,5,4,4,2,3,3,3,3,4,3,4,3,4,3,4,4,4,4,5,4,4,4,4,4,2,3,3,3,2,3,3,1,8,8,10,1,4,4,3,2,3,3,2,2,4,2,4,2,4,3,3,2,4,1,3,3,2,2,3,3,5,2,2,2,4,3,5,3,2,3,7000,4,3,2,1,3,4,4,3,4,3,3,4,3,4,4,3,3,4,3,2,3,3,2,2,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975288365,213,1,4,3.6666666666666665,3.3333333333333335,3.8,3,3.8333333333333335,7000,8.85366542803745,1693
2023-03-06 17:02:48,2023-03-06 17:18:30,0,100,941,1,2023-03-06 17:18:31,R_ZkRBUZUdy1Karjb,anonymous,FR,1,1,NA,75,3,213,5,4,4,3,1,1,1,1,3,2,4,1,1,1,Les grandes sociétés,NA,3,6,1,5,5,5,2,4,3,1,4,3,1,4,3,5,5,4,3,4,4,4,2,4,4,4,3,4,5,4,3,5,4,4,2,4,5,4,2,2,5,5,3,4,1,1,1,3,1,3,4,2,1,2,1,1,3,2,1,3,3,2,5,4,3,4,1,1,3,3,2,5,5,4,5,2,5,5,5,5,5,2,5,39500,4,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,6,5,1,5,1,1,4,1,1,4,3,4,1,4,4,2,3,1,3,3,5,NA,5,7,237298314551453,213,1,4,4,4.333333333333333,3.2,4,4,39500,10.584055950889214,1694
2023-03-06 17:08:00,2023-03-06 17:20:16,0,100,736,1,2023-03-06 17:20:16,R_29hIACtRRqr7tQe,anonymous,FR,1,0,NA,51,3,213,1,3,1,3,4,4,4,4,4,4,3,3,3,3,NA,"avoir de vrai références, avoir fais des tests avant et nous les monté en réel.",2,4,2,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,10,10,10,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1500,99,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,8,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237298314671169,213,1,3,3,3,3.2,4,3,1500,7.313220387090301,1695
2023-03-06 16:52:37,2023-03-06 17:20:23,0,100,1665,1,2023-03-06 17:20:24,R_3rUsVQMQgISEcGD,anonymous,FR,1,1,NA,45,3,213,4,3,5,4,4,2,3,4,5,4,3,1,2,2,les patients,NA,4,4,5,3,2,3,3,3,2,1,2,3,2,4,2,1,4,4,2,4,4,3,4,4,4,3,5,4,4,3,4,4,3,4,4,3,3,3,3,4,3,4,5,2,1,6,9,8,7,4,2,1,4,1,1,3,1,2,3,4,3,4,4,2,3,3,2,3,2,3,3,2,4,3,3,2,3,3,2,4,3,3,4,2900,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,3,5,4,6,5,2,3,3,3,4,3,2,3,4,3,3,5,4,2,3,5,2,3,5,237718971428986,213,1,3,4,4,3,3,3.5,2900,7.9724660159745655,1696
2023-03-06 17:04:15,2023-03-06 17:22:04,0,100,1068,1,2023-03-06 17:22:04,R_2PCm2PttfI3PmOS,anonymous,FR,1,1,NA,68,3,213,3,3,2,1,1,1,2,1,1,1,3,1,1,1,NA,"sa notoriété, ses études à l ' université, ses publications, ses conférences",4,1,5,5,5,4,3,4,4,2,1,4,4,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,1,2,3,3,3,3,1,7,6,5,2,4,4,4,4,4,4,3,4,4,1,4,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3800,4,4,3,1,4,4,4,4,3,4,3,3,3,3,3,3,4,4,4,4,3,4,2,2,7,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975269922,213,1,4,4,4,4,4,4,3800,8.242756345714477,1697
2023-03-06 17:05:59,2023-03-06 17:30:10,0,100,1451,1,2023-03-06 17:30:11,R_3rOksXAG9jz5pBa,anonymous,FR,1,2,bendaher,68,2,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,les chercheur les patient les animeaux,NA,3,4,1,3,4,5,4,3,4,4,4,2,4,1,2,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,3,4,3,3,2,4,4,4,3,3,1,7,4,4,4,2,5,1,1,1,1,5,1,1,5,1,5,5,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,20.000,99,99,1,1,5,5,4,2,3,5,4,4,3,3,3,3,3,4,4,2,2,3,2,7,6,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975294546,213,1,4,4,3.6666666666666665,2.8,4,4,20000,9.903487552536127,1698
2023-03-06 17:12:28,2023-03-06 17:33:25,0,100,1256,1,2023-03-06 17:33:25,R_W6umRjTklwkTWZb,anonymous,FR,1,1,NA,46,4,213,3,3,2,2,4,4,2,2,4,4,5,2,1,1,"Depuis 2022, la tendance va aux milliardaires qui profitent des avancées technologiques pour assoir leur richesses : achats de brevets ou développement de vaccins, avancées technologiques pour leurs industries. Les retombées sur la populations sont bien là mais avec un grand décalage dans le temps et bien sûr plus payant que jamais. La science ne profite pas aux pauvres depuis quelques années dans le monde occidental mais dans les pays en voie de développement c'était acté depuis plusieurs décennies.",NA,2,3,5,5,4,5,1,2,2,1,4,5,5,2,5,5,5,5,4,3,3,4,4,4,2,5,4,4,4,4,3,4,4,4,3,4,3,2,2,3,4,4,3,1,1,8,9,9,1,4,5,4,2,2,4,3,5,4,3,1,1,5,2,1,1,1,1,4,4,4,1,4,5,4,4,4,4,5,5,5,5,5,5,50000,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,6,2,6,6,2,1,2,2,2,3,5,3,2,3,4,5,1,1,5,3,2,3,5,5,4,237718971674666,213,1,4.333333333333333,3.6666666666666665,3,4.4,4,4,50000,10.819778284410283,1699
2023-03-06 17:23:00,2023-03-06 17:35:46,0,100,765,1,2023-03-06 17:35:47,R_Qak6BDAoLEXmlCV,anonymous,FR,1,1,NA,36,4,213,3,4,4,3,2,1,2,1,2,3,5,1,1,1,NA,"qui a mené des études sérieuses, a fait ses preuves, restes objectif",3,6,1,5,4,5,2,4,3,3,3,4,3,4,4,4,3,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,1,3,4,4,3,1,8,9,8,1,5,4,4,2,4,4,3,3,4,1,3,2,4,2,2,1,2,2,3,2,3,1,4,5,4,5,4,5,4,5,5,5,4,5,3575,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,2,7,6,2,4,1,4,1,1,3,2,3,3,4,4,1,2,3,3,3,3,4,4,2,237361107875042,213,1,3.6666666666666665,4.333333333333333,4,3.6,3,4,3575,8.181720455128108,1700
2023-03-06 17:27:22,2023-03-06 17:36:49,0,100,567,1,2023-03-06 17:36:50,R_1gC3W6trnzVOsS9,anonymous,FR,1,1,NA,47,3,213,5,5,6,5,6,5,5,5,5,5,5,5,5,5,NA,la verité,3,4,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,4,3,4,3,3,3,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,3,5,4,4,3,1,10,10,10,10,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,39000,99,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,4,9,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975279283,213,1,3.6666666666666665,3.6666666666666665,3.6666666666666665,1,3,3.6666666666666665,39000,10.571316925111784,1701
2023-03-06 17:15:00,2023-03-06 17:41:33,0,100,1592,1,2023-03-06 17:41:33,R_ReI2sVAQH7Q1xbX,anonymous,FR,1,1,NA,65,3,213,1,2,1,1,2,1,1,1,1,1,3,1,1,1,Les gens les + informés,NA,3,4,1,4,4,4,3,4,3,3,3,4,3,4,4,5,5,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,4,3,2,3,4,2,2,2,2,2,3,2,1,7,6,6,4,3,3,4,2,4,3,2,3,4,2,2,2,4,2,2,2,4,2,3,3,3,2,5,5,5,5,4,5,5,5,5,5,5,5,NA,99,99,NA,1,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,3,7,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975282413,213,1,4,4,4,4,4,4,NA,NA,1702
